Id,Category
1016,9
1017,5
1018,9
1019,9
1020,5
1021,9
1022,9
1023,2
1024,9
1025,5
1026,3
1027,2
1028,5
1029,5
1030,3
1031,9
1032,9
1033,9
1034,2
1035,9
1036,9
1037,9
1038,5
1039,9
1040,9
1041,9
1042,2
1043,9
1044,9
1045,9
1046,2
1047,5
1048,9
1049,9
1050,2
1051,9
1052,9
1053,9
1054,9
1055,5
1056,9
1057,5
1058,2
1059,9
1060,5
1061,9
1062,5
1063,9
1064,10
1065,5
1066,9
1067,9
1068,9
1069,9
1070,2
1071,9
1072,9
1073,9
1074,5
1075,9
1076,9
1077,5
1078,3
1079,2
1080,9
1081,5
1082,9
1083,9
1084,5
1085,9
1086,9
1087,9
1088,3
1089,5
1090,2
1091,5
1092,2
1093,5
1094,9
1095,2
1096,2
1097,2
1098,9
1099,9
1100,2
1101,2
1102,5
1103,9
1104,2
1105,9
1106,2
1107,9
1108,2
1109,9
1110,2
1111,9
1112,5
1113,5
1114,5
1115,9
1116,5
1117,2
1118,9
1119,9
1120,9
1121,9
1122,3
1123,9
1124,2
1125,2
1126,9
1127,9
1128,9
1129,5
1130,9
1131,9
1132,2
1133,9
1134,9
1135,2
1136,9
1137,9
1138,9
1139,9
1140,2
1141,9
1142,9
1143,5
1144,2
1145,9
1146,9
1147,5
1148,2
1149,9
1150,9
1151,9
1152,9
1153,9
1154,2
1155,5
1156,5
1157,9
1158,2
1159,9
1160,9
1161,2
1162,9
1163,5
1164,3
1165,2
1166,9
1167,2
1168,9
1169,5
1170,9
1171,5
1172,9
1173,2
1174,9
1175,2
1176,10
1177,9
1178,9
1179,9
1180,9
1181,2
1182,5
1183,9
1184,5
1185,3
1186,5
1187,2
1188,5
1189,9
1190,2
1191,9
1192,5
1193,5
1194,9
1195,9
1196,9
1197,5
1198,9
1199,9
1200,5
1201,9
1202,2
1203,2
1204,2
1205,9
1206,9
1207,9
1208,9
1209,9
1210,9
1211,5
1212,5
1213,3
1214,5
1215,2
1216,9
1217,5
1218,9
1219,10
1220,9
1221,5
1222,9
1223,2
1224,2
1225,3
1226,9
1227,9
1228,3
1229,9
1230,5
1231,9
1232,9
1233,5
1234,5
1235,9
1236,5
1237,9
1238,5
1239,2
1240,5
1241,9
1242,5
1243,9
1244,9
1245,9
1246,9
1247,5
1248,9
1249,5
1250,9
1251,9
1252,3
1253,5
1254,5
1255,9
1256,5
1257,9
1258,5
1259,9
1260,2
1261,9
1262,5
1263,9
1264,5
1265,2
1266,5
1267,10
1268,2
1269,2
1270,9
1271,2
1272,2
1273,9
1274,2
1275,3
1276,9
1277,9
1278,3
1279,5
1280,2
1281,2
1282,2
1283,5
1284,9
1285,5
1286,3
1287,5
1288,10
1289,9
1290,5
1291,5
1292,5
1293,9
1294,9
1295,5
1296,2
1297,5
1298,9
1299,9
1300,9
1301,2
1302,5
1303,9
1304,5
1305,9
1306,2
1307,2
1308,2
1309,9
1310,9
1311,9
1312,2
1313,9
1314,9
1315,2
1316,9
1317,2
1318,5
1319,10
1320,2
1321,9
1322,9
1323,9
1324,9
1325,5
1326,9
1327,9
1328,9
1329,9
1330,9
1331,9
1332,2
1333,2
1334,5
1335,9
1336,2
1337,9
1338,9
1339,9
1340,5
1341,9
1342,9
1343,3
1344,3
1345,3
1346,9
1347,9
1348,2
1349,3
1350,9
1351,5
1352,9
1353,3
1354,9
1355,3
1356,2
1357,9
1358,2
1359,2
1360,9
1361,5
1362,5
1363,5
1364,9
1365,9
1366,9
1367,5
1368,2
1369,9
1370,9
1371,9
1372,5
1373,2
1374,2
1375,9
1376,10
1377,2
1378,9
1379,9
1380,9
1381,2
1382,9
1383,3
1384,5
1385,5
1386,9
1387,9
1388,9
1389,5
1390,9
1391,9
1392,2
1393,5
1394,2
1395,2
1396,2
1397,2
1398,9
1399,5
1400,2
1401,9
1402,9
1403,2
1404,9
1405,5
1406,3
1407,9
1408,2
1409,2
1410,9
1411,9
1412,10
1413,2
1414,2
1415,5
1416,9
1417,9
1418,2
1419,5
1420,9
1421,9
1422,9
1423,2
1424,9
1425,2
1426,3
1427,3
1428,5
1429,9
1430,9
1431,9
1432,2
1433,5
1434,2
1435,9
1436,5
1437,9
1438,9
1439,5
1440,5
1441,2
1442,9
1443,9
1444,10
1445,2
1446,2
1447,9
1448,9
1449,5
1450,9
1451,5
1452,9
1453,9
1454,3
1455,3
1456,9
1457,9
1458,9
1459,9
1460,5
1461,2
1462,2
1463,9
1464,9
1465,9
1466,2
1467,9
1468,2
1469,9
1470,5
1471,2
1472,5
1473,5
1474,9
1475,10
1476,9
1477,9
1478,9
1479,5
1480,3
1481,5
1482,5
1483,9
1484,9
1485,2
1486,9
1487,9
1488,9
1489,9
1490,2
1491,9
1492,5
1493,9
1494,3
1495,9
1496,2
1497,9
1498,9
1499,9
1500,9
1501,2
1502,2
1503,9
1504,9
1505,2
1506,5
1507,9
1508,2
1509,9
1510,2
1511,5
1512,3
1513,9
1514,2
1515,9
1516,9
1517,5
1518,9
1519,2
1520,5
1521,9
1522,9
1523,5
1524,9
1525,5
1526,9
1527,9
1528,5
1529,9
1530,9
1531,2
1532,9
1533,9
1534,9
1535,9
1536,9
1537,5
1538,9
1539,9
1540,5
1541,9
1542,9
1543,9
1544,9
1545,3
1546,2
1547,5
1548,9
1549,5
1550,5
1551,2
1552,5
1553,9
1554,5
1555,9
1556,5
1557,5
1558,9
1559,9
1560,10
1561,9
1562,9
1563,9
1564,2
1565,9
1566,9
1567,2
1568,2
1569,9
1570,2
1571,9
1572,9
1573,2
1574,5
1575,9
1576,2
1577,3
1578,9
1579,3
1580,9
1581,9
1582,2
1583,9
1584,9
1585,9
1586,9
1587,5
1588,9
1589,2
1590,2
1591,10
1592,5
1593,2
1594,9
1595,5
1596,5
1597,9
1598,9
1599,9
1600,2
1601,9
1602,5
1603,9
1604,9
1605,9
1606,9
1607,9
1608,9
1609,2
1610,5
1611,2
1612,9
1613,10
1614,9
1615,9
1616,9
1617,5
1618,2
1619,2
1620,9
1621,9
1622,2
1623,2
1624,5
1625,2
1626,9
1627,2
1628,9
1629,2
1630,5
1631,2
1632,9
1633,9
1634,9
1635,9
1636,9
1637,9
1638,5
1639,3
1640,5
1641,2
1642,5
1643,9
1644,9
1645,5
1646,2
1647,2
1648,9
1649,9
1650,9
1651,2
1652,5
1653,2
1654,9
1655,9
1656,2
1657,9
1658,5
1659,2
1660,9
1661,9
1662,3
1663,5
1664,9
1665,5
1666,9
1667,9
1668,9
1669,2
1670,9
1671,9
1672,9
1673,5
1674,2
1675,5
1676,9
1677,9
1678,5
1679,9
1680,9
1681,9
1682,5
1683,2
1684,5
1685,9
1686,5
1687,9
1688,9
1689,9
1690,5
1691,2
1692,5
1693,9
1694,5
1695,9
1696,2
1697,9
1698,9
1699,5
1700,9
1701,9
1702,5
1703,9
1704,5
1705,2
1706,9
1707,10
1708,9
1709,2
1710,5
1711,5
1712,9
1713,9
1714,2
1715,2
1716,9
1717,5
1718,9
1719,5
1720,2
1721,2
1722,9
1723,9
1724,2
1725,2
1726,9
1727,9
1728,3
1729,2
1730,2
1731,2
1732,9
1733,5
1734,2
1735,9
1736,2
1737,3
1738,9
1739,9
1740,9
1741,9
1742,2
1743,5
1744,9
1745,2
1746,9
1747,9
1748,9
1749,9
1750,2
1751,5
1752,9
1753,3
1754,9
1755,9
1756,9
1757,9
1758,5
1759,9
1760,9
1761,9
1762,9
1763,5
1764,2
1765,9
1766,2
1767,5
1768,9
1769,5
1770,5
1771,5
1772,9
1773,9
1774,9
1775,9
1776,9
1777,5
1778,9
1779,5
1780,2
1781,2
1782,9
1783,5
1784,9
1785,9
1786,9
1787,2
1788,5
1789,2
1790,9
1791,9
1792,9
1793,9
1794,5
1795,2
1796,9
1797,2
1798,9
1799,9
1800,9
1801,9
1802,9
1803,9
1804,9
1805,9
1806,9
1807,5
1808,9
1809,9
1810,9
1811,9
1812,9
1813,2
1814,3
1815,2
1816,5
1817,9
1818,5
1819,3
1820,9
1821,10
1822,5
1823,9
1824,3
1825,3
1826,2
1827,2
1828,2
1829,9
1830,5
1831,5
1832,9
1833,9
1834,9
1835,2
1836,10
1837,9
1838,3
1839,2
1840,9
1841,9
1842,2
1843,9
1844,9
1845,5
1846,2
1847,5
1848,2
1849,2
1850,5
1851,5
1852,2
1853,9
1854,9
1855,2
1856,9
1857,9
1858,2
1859,9
1860,5
1861,2
1862,2
1863,9
1864,2
1865,2
1866,2
1867,9
1868,3
1869,9
1870,3
1871,5
1872,9
1873,5
1874,5
1875,3
1876,5
1877,9
1878,9
1879,9
1880,9
1881,2
1882,5
1883,9
1884,9
1885,9
1886,9
1887,9
1888,9
1889,9
1890,9
1891,2
1892,2
1893,9
1894,9
1895,9
1896,9
1897,5
1898,5
1899,9
1900,9
1901,9
1902,2
1903,5
1904,9
1905,2
1906,5
1907,5
1908,2
1909,9
1910,9
1911,9
1912,9
1913,9
1914,9
1915,2
1916,5
1917,2
1918,2
1919,5
1920,2
1921,5
1922,10
1923,9
1924,9
1925,9
1926,9
1927,9
1928,9
1929,9
1930,9
1931,9
1932,9
1933,2
1934,5
1935,9
1936,3
1937,9
1938,9
1939,2
1940,9
1941,9
1942,9
1943,9
1944,9
1945,9
1946,9
1947,9
1948,5
1949,5
1950,2
1951,9
1952,9
1953,9
1954,9
1955,2
1956,2
1957,2
1958,9
1959,5
1960,9
1961,9
1962,2
1963,5
1964,5
1965,5
1966,5
1967,5
1968,9
1969,5
1970,9
1971,5
1972,2
1973,9
1974,9
1975,9
1976,9
1977,5
1978,2
1979,9
1980,5
1981,2
1982,9
1983,9
1984,3
1985,5
1986,9
1987,9
1988,2
1989,9
1990,2
1991,9
1992,5
1993,3
1994,5
1995,9
1996,2
1997,9
1998,2
1999,3
2000,5
2001,5
2002,9
2003,5
2004,9
2005,5
2006,3
2007,5
2008,9
2009,5
2010,2
2011,2
2012,2
2013,9
2014,9
2015,2
2016,9
2017,2
2018,5
2019,2
2020,3
2021,9
2022,9
2023,9
2024,9
2025,9
2026,9
2027,9
2028,9
2029,10
2030,9
2031,9
2032,9
2033,9
2034,5
2035,5
2036,5
2037,9
2038,9
2039,9
2040,2
2041,9
2042,9
2043,9
2044,5
2045,5
2046,9
2047,2
2048,5
2049,9
2050,9
2051,9
2052,9
2053,2
2054,9
2055,5
2056,9
2057,9
2058,2
2059,5
2060,5
2061,5
2062,9
2063,9
2064,2
2065,2
2066,5
2067,9
2068,5
2069,9
2070,9
2071,2
2072,5
2073,2
2074,2
2075,9
2076,2
2077,9
2078,9
2079,9
2080,2
2081,9
2082,5
2083,9
2084,9
2085,5
2086,5
2087,5
2088,9
2089,9
2090,5
2091,9
2092,2
2093,9
2094,2
2095,9
2096,9
2097,5
2098,9
2099,3
2100,9
2101,9
2102,9
2103,5
2104,5
2105,2
2106,2
2107,9
2108,9
2109,2
2110,5
2111,9
2112,9
2113,9
2114,5
2115,9
2116,9
2117,5
2118,3
2119,9
2120,9
2121,9
2122,2
2123,9
2124,2
2125,9
2126,5
2127,5
2128,9
2129,9
2130,9
2131,2
2132,9
2133,10
2134,2
2135,5
2136,2
2137,2
2138,9
2139,9
2140,3
2141,9
2142,9
2143,9
2144,9
2145,9
2146,9
2147,9
2148,9
2149,2
2150,2
2151,9
2152,2
2153,10
2154,9
2155,9
2156,9
2157,2
2158,5
2159,5
2160,9
2161,9
2162,9
2163,2
2164,10
2165,9
2166,2
2167,10
2168,9
2169,5
2170,9
2171,10
2172,9
2173,9
2174,5
2175,9
2176,5
2177,9
2178,2
2179,2
2180,9
2181,5
2182,2
2183,9
2184,9
2185,2
2186,9
2187,5
2188,9
2189,9
2190,10
2191,9
2192,5
2193,2
2194,9
2195,5
2196,9
2197,2
2198,3
2199,5
2200,9
2201,5
2202,9
2203,5
2204,9
2205,9
2206,2
2207,5
2208,9
2209,5
2210,2
2211,5
2212,9
2213,9
2214,5
2215,9
2216,9
2217,5
2218,9
2219,2
2220,9
2221,9
2222,5
2223,9
2224,2
2225,2
2226,2
2227,5
2228,9
2229,3
2230,5
2231,5
2232,9
2233,2
2234,9
2235,9
2236,5
2237,5
2238,9
2239,9
2240,9
2241,9
2242,9
2243,5
2244,9
2245,9
2246,5
2247,5
2248,5
2249,9
2250,2
2251,2
2252,9
2253,9
2254,5
2255,2
2256,5
2257,9
2258,2
2259,9
2260,9
2261,9
2262,9
2263,5
2264,9
2265,9
2266,9
2267,9
2268,3
2269,2
2270,9
2271,9
2272,3
2273,2
2274,5
2275,2
2276,2
2277,9
2278,9
2279,9
2280,9
2281,9
2282,9
2283,9
2284,9
2285,2
2286,2
2287,9
2288,9
2289,2
2290,5
2291,5
2292,9
2293,3
2294,9
2295,3
2296,9
2297,2
2298,9
2299,5
2300,9
2301,5
2302,2
2303,5
2304,9
2305,2
2306,9
2307,2
2308,2
2309,2
2310,5
2311,2
2312,5
2313,9
2314,2
2315,9
2316,2
2317,9
2318,2
2319,9
2320,2
2321,2
2322,2
2323,3
2324,5
2325,9
2326,5
2327,9
2328,9
2329,9
2330,9
2331,2
2332,9
2333,9
2334,5
2335,2
2336,5
2337,3
2338,9
2339,9
2340,2
2341,9
2342,5
2343,9
2344,5
2345,2
2346,9
2347,2
2348,5
2349,2
2350,9
2351,9
2352,9
2353,9
2354,9
2355,9
2356,9
2357,9
2358,9
2359,2
2360,9
2361,9
2362,3
2363,9
2364,2
2365,9
2366,5
2367,9
2368,9
2369,9
2370,5
2371,5
2372,9
2373,9
2374,9
2375,2
2376,2
2377,9
2378,9
2379,5
2380,9
2381,5
2382,3
2383,9
2384,3
2385,5
2386,5
2387,9
2388,2
2389,9
2390,9
2391,5
2392,9
2393,9
2394,9
2395,5
2396,9
2397,2
2398,5
2399,9
2400,5
2401,2
2402,3
2403,5
2404,9
2405,9
2406,5
2407,9
2408,5
2409,2
2410,9
2411,2
2412,2
2413,5
2414,2
2415,2
2416,9
2417,9
2418,2
2419,2
2420,9
2421,2
2422,5
2423,9
2424,9
2425,2
2426,9
2427,9
2428,9
2429,9
2430,5
2431,9
2432,2
2433,9
2434,5
2435,9
2436,9
2437,9
2438,5
2439,9
2440,2
2441,9
2442,2
2443,5
2444,9
2445,2
2446,5
2447,5
2448,5
2449,5
2450,9
2451,9
2452,9
2453,9
2454,9
2455,9
2456,2
2457,9
2458,5
2459,9
2460,9
2461,2
2462,9
2463,9
2464,2
2465,3
2466,9
2467,5
2468,9
2469,2
2470,9
2471,9
2472,9
2473,5
2474,2
2475,9
2476,9
2477,5
2478,3
2479,2
2480,9
2481,5
2482,2
2483,2
2484,3
2485,2
2486,5
2487,2
2488,2
2489,5
2490,9
2491,9
2492,5
2493,5
2494,5
2495,5
2496,9
2497,2
2498,9
2499,2
2500,9
2501,2
2502,5
2503,5
2504,2
2505,9
2506,3
2507,9
2508,3
2509,9
2510,5
2511,9
2512,9
2513,9
2514,9
2515,9
2516,9
2517,5
2518,2
2519,2
2520,2
2521,5
2522,9
2523,9
2524,5
2525,5
2526,5
2527,5
2528,5
2529,9
2530,2
2531,5
2532,5
2533,5
2534,9
2535,5
2536,9
2537,5
2538,9
2539,9
2540,3
2541,5
2542,9
2543,5
2544,2
2545,2
2546,9
2547,2
2548,3
2549,5
2550,9
2551,9
2552,9
2553,2
2554,9
2555,2
2556,3
2557,9
2558,9
2559,9
2560,5
2561,9
2562,2
2563,3
2564,9
2565,2
2566,2
2567,5
2568,2
2569,5
2570,5
2571,10
2572,9
2573,5
2574,9
2575,9
2576,5
2577,10
2578,2
2579,5
2580,9
2581,9
2582,9
2583,2
2584,10
2585,9
2586,2
2587,9
2588,2
2589,2
2590,9
2591,5
2592,9
2593,5
2594,9
2595,3
2596,9
2597,9
2598,9
2599,2
2600,3
2601,9
2602,2
2603,9
2604,9
2605,9
2606,2
2607,9
2608,2
2609,9
2610,9
2611,9
2612,9
2613,5
2614,2
2615,5
2616,2
2617,9
2618,5
2619,3
2620,9
2621,2
2622,5
2623,5
2624,9
2625,9
2626,9
2627,9
2628,9
2629,2
2630,2
2631,2
2632,5
2633,2
2634,5
2635,3
2636,9
2637,5
2638,5
2639,9
2640,2
2641,5
2642,5
2643,5
2644,9
2645,3
2646,5
2647,5
2648,9
2649,9
2650,9
2651,9
2652,9
2653,2
2654,3
2655,3
2656,9
2657,2
2658,9
2659,9
2660,9
2661,9
2662,9
2663,9
2664,9
2665,9
2666,5
2667,10
2668,2
2669,9
2670,9
2671,2
2672,3
2673,5
2674,9
2675,5
2676,2
2677,9
2678,9
2679,9
2680,9
2681,2
2682,9
2683,9
2684,5
2685,2
2686,9
2687,5
2688,5
2689,3
2690,9
2691,9
2692,9
2693,9
2694,9
2695,9
2696,5
2697,2
2698,9
2699,10
2700,9
2701,5
2702,5
2703,9
2704,9
2705,2
2706,3
2707,9
2708,9
2709,5
2710,9
2711,9
2712,9
2713,9
2714,2
2715,9
2716,5
2717,9
2718,9
2719,5
2720,9
2721,2
2722,5
2723,9
2724,9
2725,5
2726,2
2727,5
2728,2
2729,9
2730,2
2731,5
2732,9
2733,9
2734,9
2735,9
2736,9
2737,10
2738,9
2739,2
2740,3
2741,2
2742,9
2743,5
2744,9
2745,2
2746,9
2747,5
2748,3
2749,2
2750,9
2751,9
2752,5
2753,2
2754,5
2755,9
2756,9
2757,5
2758,5
2759,10
2760,2
2761,3
2762,9
2763,9
2764,9
2765,5
2766,9
2767,5
2768,10
2769,9
2770,9
2771,9
2772,9
2773,9
2774,2
2775,9
2776,5
2777,9
2778,9
2779,9
2780,5
2781,9
2782,9
2783,5
2784,5
2785,9
2786,5
2787,2
2788,9
2789,5
2790,9
2791,9
2792,9
2793,3
2794,9
2795,2
2796,9
2797,2
2798,3
2799,9
2800,9
2801,2
2802,2
2803,3
2804,9
2805,3
2806,10
2807,9
2808,5
2809,2
2810,9
2811,5
2812,9
2813,9
2814,5
2815,2
2816,9
2817,9
2818,9
2819,9
2820,5
2821,2
2822,3
2823,9
2824,9
2825,5
2826,2
2827,9
2828,2
2829,9
2830,5
2831,2
2832,9
2833,9
2834,3
2835,2
2836,10
2837,9
2838,9
2839,5
2840,9
2841,9
2842,5
2843,9
2844,9
2845,9
2846,9
2847,9
2848,5
2849,5
2850,2
2851,2
2852,5
2853,2
2854,9
2855,9
2856,5
2857,5
2858,9
2859,9
2860,2
2861,9
2862,9
2863,5
2864,9
2865,5
2866,5
2867,9
2868,9
2869,5
2870,9
2871,5
2872,9
2873,2
2874,9
2875,9
2876,5
2877,9
2878,9
2879,9
2880,2
2881,9
2882,10
2883,2
2884,9
2885,9
2886,3
2887,2
2888,9
2889,9
2890,9
2891,5
2892,9
2893,2
2894,5
2895,2
2896,9
2897,9
2898,5
2899,9
2900,9
2901,3
2902,5
2903,3
2904,5
2905,9
2906,9
2907,9
2908,9
2909,9
2910,9
2911,2
2912,5
2913,5
2914,9
2915,2
2916,9
2917,3
2918,2
2919,9
2920,9
2921,9
2922,5
2923,9
2924,2
2925,2
2926,2
2927,9
2928,5
2929,5
2930,9
2931,9
2932,2
2933,9
2934,9
2935,5
2936,9
2937,9
2938,5
2939,2
2940,9
2941,9
2942,5
2943,9
2944,5
2945,9
2946,9
2947,3
2948,9
2949,5
2950,3
2951,2
2952,9
2953,9
2954,2
2955,9
2956,5
2957,9
2958,2
2959,2
2960,5
2961,2
2962,5
2963,9
2964,9
2965,9
2966,9
2967,9
2968,2
2969,2
2970,9
2971,5
2972,9
2973,9
2974,5
2975,5
2976,5
2977,9
2978,10
2979,5
2980,9
2981,9
2982,5
2983,2
2984,9
2985,2
2986,9
2987,5
2988,9
2989,9
2990,10
2991,5
2992,5
2993,2
2994,5
2995,2
2996,9
